MSC Cezar;Ranking R17 File;OFB;#28
32;"Edycja 30.";"Grudzieñ 2024";2024-12-31;6000
---
r1_pid;r1_score;r1_loc
6086;44.2045;580
1030;44.1850;581
17361;44.1260;582
3724;44.0810;583
6079;44.0655;584
1352;43.9770;585
4593;43.7620;586
4097;43.7290;587
9355;43.6750;588
3029;43.6565;589
11358;43.5830;590
12923;43.5430;591
4012;43.5130;592
10938;43.4895;593
1727;43.3355;594
10548;43.2790;595
3696;43.2205;596
4043;43.1410;597
11800;43.1200;598
3807;43.0190;599
6634;43.0180;600
3815;42.9465;601
16069;42.7270;602
4435;42.6760;603
18642;42.6470;604
4061;42.4805;605
17854;42.3870;606
5357;42.3770;607
12018;42.2960;608
5142;42.2415;609
2660;42.2330;610
3434;42.1225;611
17299;41.8410;612
1090;41.8340;613
4632;41.7710;614
17494;41.2570;615
16717;41.2525;616
2846;41.1945;617
12634;41.1360;618
1718;40.8700;619
17254;40.7145;620
6765;40.7050;621
12777;40.6840;622
2524;40.6080;623
8271;40.5820;624
18032;40.5595;625
6877;40.3615;626
1711;40.2975;627
5216;40.2655;628
21057;40.2250;629
14252;40.1970;630
1683;40.1710;631
1299;40.0290;632
10770;40.0185;633
2794;39.9740;634
15715;39.8790;635
21223;39.8380;636
18319;39.8125;637
3464;39.7455;638
2998;39.7015;639
17983;39.6725;640
11813;39.6655;641
11595;39.6230;642
5045;39.4775;643
18778;39.4770;644
3821;39.3360;645
2037;39.3355;646
16068;39.3080;647
1283;39.2150;648
8970;39.0885;649
3881;39.0860;650
20706;39.0330;651
17544;38.9900;652
1097;38.9615;653
17724;38.9510;654
5329;38.8845;655
7044;38.8640;656
15508;38.7755;657
1770;38.7720;658
2958;38.6370;659
18785;38.6265;660
14688;38.6020;661
16178;38.5375;662
1916;38.5075;663
5431;38.4585;664
1486;38.2975;665
3618;38.2935;666
3636;38.2355;667
5123;38.1765;668
10045;38.1425;669
6707;38.1380;670
6128;38.1120;671
18557;38.1035;672
4143;38.0605;673
4109;38.0355;674
11401;37.9710;675
7712;37.8555;676
13028;37.7730;677
3430;37.7350;678
3867;37.7030;679
1785;37.6505;680
1147;37.6360;681
6733;37.5755;682
1772;37.4575;683
7687;37.4520;684
5517;37.3745;685
22232;37.3035;686
4207;37.1815;687
11355;37.1210;688
4066;37.1090;689
4797;37.0950;690
1901;37.0020;691
16586;36.9990;692
2580;36.9775;693
6817;36.9450;694
13904;36.9240;695
8450;36.9070;696
1072;36.8335;697
18222;36.8295;698
12093;36.7915;699
8951;36.7815;700
7984;36.7465;701
5510;36.7245;702
3841;36.7090;703
18409;36.6140;704
5192;36.6090;705
13463;36.5645;706
7811;36.5540;707
21982;36.5120;708
12846;36.4935;709
18501;36.4590;710
5156;36.3565;711
5386;36.3030;712
12272;36.2785;713
7239;36.2580;714
1713;36.2270;715
2036;36.1870;716
2126;36.1590;717
7152;36.1240;718
15916;36.0920;719
13140;36.0000;720
4618;35.9990;721
5957;35.9765;722
2907;35.9690;723
14626;35.8870;724
20260;35.7900;725
3562;35.7465;726
5118;35.5990;727
13622;35.5920;728
6818;35.5710;729
2426;35.5585;730
3104;35.5520;731
14973;35.5430;732
12691;35.4665;733
8165;35.4625;734
10023;35.4545;735
20787;35.4300;736
9464;35.4130;737
7053;35.3870;738
6014;35.3610;739
15757;35.2590;740
7473;35.2485;741
21731;35.1705;742
14157;35.1315;743
20259;35.0765;744
2663;34.9820;745
20672;34.9815;746
3185;34.9285;747
18011;34.9180;748
1892;34.9025;749
14276;34.8905;750
4808;34.8620;751
1912;34.8570;752
18859;34.8445;753
15647;34.8260;754
4660;34.7980;755
12779;34.7650;756
10022;34.7435;757
7054;34.7370;758
9020;34.7285;759
6539;34.6725;760
3351;34.6380;761
18417;34.5830;762
6355;34.5820;763
19705;34.5495;764
9006;34.5395;765
18558;34.3815;766
14965;34.3100;767
9253;34.1925;768
6186;34.1185;769
5108;34.0615;770
9555;33.9490;771
4404;33.8770;772
6370;33.8550;773
6488;33.8325;774
3005;33.8110;775
8043;33.7120;776
1152;33.6955;777
15906;33.5810;778
5134;33.5660;779
12854;33.4845;780
4494;33.4665;781
21578;33.4465;782
2223;33.4355;783
7568;33.3225;784
22210;33.3080;785
14525;33.2680;786
1641;33.1885;787
8411;33.1800;788
7209;33.1720;789
7901;33.1665;790
22169;33.1290;791
4095;33.1205;792
16187;33.0700;793
21769;33.0695;794
4160;33.0085;795
5730;33.0005;796
6346;32.9895;797
18260;32.9865;798
1508;32.9295;799
1239;32.7845;800
4968;32.7710;801
4473;32.7670;802
9562;32.7320;803
11428;32.6790;804
16879;32.6425;805
5649;32.6035;806
14481;32.5060;807
8052;32.4080;808
12129;32.4010;809
2678;32.3975;810
5242;32.3895;811
2512;32.3820;812
9542;32.3680;813
4523;32.3445;814
4920;32.3410;815
9594;32.2735;816
20178;32.2100;817
4704;32.1760;818
7926;32.1115;819
16729;32.0775;820
6915;32.0680;821
14960;32.0250;822
16135;32.0090;823
1599;31.9650;824
18165;31.9510;825
4559;31.9260;826
12269;31.8000;827
2350;31.7965;828
22579;31.7805;829
3195;31.7690;830
3063;31.7325;831
9201;31.6880;832
5988;31.6775;833
8128;31.6765;834
4297;31.6680;835
8316;31.6410;836
6249;31.6160;837
3987;31.5965;838
1250;31.5810;839
2443;31.5545;840
5582;31.5160;841
19474;31.5035;842
5286;31.4945;843
1597;31.4360;844
10352;31.3600;845
21582;31.2785;846
3549;31.1600;847
1410;31.1185;848
5900;31.1065;849
21060;31.1035;850
16793;31.0485;851
19518;31.0435;852
8854;30.9950;853
3231;30.9820;854
3554;30.9800;855
6940;30.9645;856
17411;30.9570;857
21890;30.9510;858
3232;30.8670;859
1621;30.8650;860
2398;30.8590;861
6697;30.8450;862
12362;30.8230;863
4798;30.7635;864
3191;30.6520;865
10447;30.6300;866
3744;30.5985;867
9155;30.5855;868
7815;30.4860;869
3740;30.4745;870
19579;30.4685;871
8994;30.4605;872
20153;30.4030;873
8212;30.4025;874
3868;30.3930;875
16936;30.3870;876
3103;30.3840;877
4103;30.3695;878
7690;30.3580;879
12927;30.3190;880
11940;30.2855;881
18354;30.2745;882
18251;30.2470;883
9119;30.2280;884
9135;30.2245;885
2672;30.1730;886
18932;30.1650;887
17301;30.1320;888
20047;30.1005;889
5889;30.0810;890
9259;30.0405;891
6108;30.0195;892
13828;30.0165;893
7909;30.0085;894
5221;29.9930;895
19926;29.9865;896
8359;29.9855;897
7501;29.9810;898
6978;29.9515;899
7405;29.9410;900
9001;29.9310;901
21536;29.8575;902
7814;29.8430;903
9039;29.8080;904
12000;29.8075;905
17775;29.8075;905
19644;29.7825;907
2862;29.7660;908
21408;29.7505;909
2671;29.7215;910
16784;29.6985;911
2462;29.6735;912
13387;29.6635;913
7080;29.5920;914
7093;29.5815;915
7542;29.5545;916
1648;29.5040;917
14186;29.4160;918
5967;29.3960;919
3422;29.3755;920
11447;29.3700;921
5968;29.3285;922
18896;29.2940;923
6616;29.1805;924
7545;29.1545;925
8931;29.0985;926
3454;29.0955;927
1843;29.0895;928
6921;29.0445;929
4187;28.9990;930
5920;28.9495;931
4352;28.9085;932
3532;28.8865;933
3168;28.8445;934
15582;28.8305;935
4772;28.7945;936
10191;28.7510;937
10571;28.7495;938
8286;28.7300;939
13084;28.7090;940
17180;28.7000;941
12503;28.6890;942
2954;28.6410;943
3085;28.6375;944
2601;28.5815;945
4469;28.5735;946
10870;28.5035;947
14845;28.4560;948
4042;28.3995;949
9691;28.3900;950
10862;28.3315;951
4191;28.1950;952
19721;28.1850;953
1416;28.1465;954
2894;28.1385;955
11423;28.1035;956
12985;28.1030;957
12317;28.0280;958
20186;27.9950;959
4014;27.9500;960
1207;27.9450;961
9291;27.9310;962
2681;27.8855;963
19189;27.8850;964
4161;27.8810;965
1848;27.8075;966
6040;27.8005;967
10893;27.7685;968
3775;27.7470;969
21533;27.7235;970
6823;27.7070;971
15988;27.6830;972
16475;27.6785;973
23068;27.6170;974
19197;27.5890;975
5944;27.5455;976
9241;27.5395;977
4818;27.5220;978
11493;27.4715;979
1045;27.4565;980
5211;27.4165;981
22262;27.3670;982
1781;27.3590;983
2479;27.3440;984
19157;27.3160;985
3221;27.3025;986
14586;27.2965;987
8986;27.2885;988
9679;27.2485;989
15044;27.2275;990
5298;27.2015;991
6042;27.1385;992
1149;27.0815;993
6562;27.0685;994
5185;27.0590;995
4876;27.0455;996
21368;27.0245;997
15156;27.0090;998
12253;26.9830;999
21502;26.9695;1000
14694;26.9495;1001
16716;26.9160;1002
15814;26.9050;1003
1183;26.8575;1004
4332;26.8185;1005
1888;26.7550;1006
6591;26.6950;1007
18862;26.6755;1008
4541;26.6530;1009
13118;26.6105;1010
13065;26.5650;1011
1628;26.5485;1012
8565;26.4835;1013
15655;26.4750;1014
13707;26.4535;1015
2087;26.4300;1016
16616;26.4300;1016
4364;26.3840;1018
21478;26.3745;1019
6414;26.3515;1020
5672;26.3465;1021
1495;26.3410;1022
13339;26.3170;1023
14226;26.2850;1024
12220;26.2725;1025
3909;26.2585;1026
13591;26.2470;1027
18166;26.2395;1028
5025;26.2385;1029
10017;26.2385;1029
12383;26.2330;1031
9195;26.1950;1032
4148;26.1760;1033
4001;26.1195;1034
14175;26.0885;1035
6672;26.0565;1036
2324;26.0010;1037
1427;25.9940;1038
8288;25.9445;1039
1608;25.9320;1040
2346;25.9105;1041
2523;25.9040;1042
18502;25.8825;1043
14789;25.8730;1044
2902;25.8165;1045
16315;25.7170;1046
2103;25.7025;1047
4601;25.6850;1048
5021;25.6725;1049
9702;25.6700;1050
9764;25.6650;1051
21471;25.5515;1052
2436;25.5465;1053
17242;25.5270;1054
11789;25.4650;1055
19106;25.4490;1056
11477;25.4135;1057
17214;25.4105;1058
8785;25.4080;1059
1923;25.4075;1060
9283;25.3195;1061
7937;25.3010;1062
15217;25.2700;1063
8343;25.2555;1064
19475;25.2170;1065
5785;25.2155;1066
7941;25.2025;1067
12263;25.1310;1068
7691;25.0755;1069
7475;24.8840;1070
8109;24.8740;1071
13616;24.8565;1072
5430;24.7875;1073
18647;24.7195;1074
1066;24.7065;1075
12277;24.6905;1076
16231;24.6480;1077
2310;24.6380;1078
1354;24.6150;1079
14401;24.6140;1080
5497;24.5225;1081
14584;24.5140;1082
19780;24.4565;1083
7620;24.4445;1084
17837;24.4290;1085
14441;24.4200;1086
5315;24.4135;1087
5050;24.4000;1088
15643;24.3865;1089
17274;24.3000;1090
13920;24.2950;1091
6148;24.2600;1092
8057;24.2045;1093
9734;24.1930;1094
4197;24.1680;1095
2525;24.1645;1096
2823;24.1255;1097
7991;24.1045;1098
9162;24.0300;1099
22574;23.9815;1100
9424;23.9335;1101
19912;23.9200;1102
7605;23.8980;1103
6151;23.8820;1104
10890;23.8805;1105
15769;23.8335;1106
19245;23.6960;1107
18644;23.6920;1108
12492;23.6860;1109
11161;23.6830;1110
5248;23.6750;1111
19244;23.6735;1112
10401;23.6205;1113
10237;23.6060;1114
2804;23.5840;1115
13993;23.5840;1115
15975;23.5710;1117
1590;23.5310;1118
1071;23.5155;1119
6018;23.5115;1120
1691;23.4715;1121
1744;23.4665;1122
8563;23.4270;1123
18479;23.4265;1124
20010;23.3785;1125
18801;23.3630;1126
4035;23.2325;1127
19386;23.2300;1128
14835;23.2220;1129
17738;23.1840;1130
18257;23.1690;1131
4755;23.1610;1132
9607;23.1600;1133
21501;23.1290;1134
16145;23.1240;1135
4011;23.0860;1136
2074;23.0790;1137
4240;23.0775;1138
5367;23.0720;1139
20223;23.0285;1140
3455;22.9865;1141
1257;22.9655;1142
12914;22.9600;1143
8166;22.9550;1144
5487;22.9420;1145
18220;22.9315;1146
18018;22.9230;1147
16177;22.8760;1148
6507;22.8715;1149
19723;22.8335;1150
13886;22.8060;1151
1402;22.7265;1152
4416;22.7200;1153
10869;22.6580;1154
5436;22.5810;1155
3788;22.5585;1156
10104;22.5545;1157
20025;22.5165;1158
22231;22.5090;1159
5356;22.5055;1160
16693;22.5000;1161
19938;22.4925;1162
7736;22.4915;1163
7656;22.4850;1164
11109;22.4685;1165
4802;22.4480;1166
4783;22.4330;1167
14165;22.4190;1168
13249;22.4145;1169
13181;22.4015;1170
4064;22.3285;1171
7663;22.3010;1172
20898;22.2920;1173
9600;22.2650;1174
6447;22.2585;1175
7591;22.2485;1176
5348;22.2440;1177
7109;22.2440;1177
8078;22.2125;1179
3861;22.1780;1180
4052;22.1585;1181
2497;22.1490;1182
1806;22.1450;1183
1277;22.1415;1184
21272;22.1285;1185
18943;22.1205;1186
22618;22.1105;1187
1169;22.0805;1188
14780;22.0705;1189
2502;22.0565;1190
9468;22.0550;1191
2110;22.0380;1192
7401;22.0305;1193
17228;21.9750;1194
12680;21.8985;1195
22252;21.8820;1196
7717;21.8805;1197
12046;21.8500;1198
18482;21.8455;1199
3030;21.8320;1200
7871;21.8030;1201
19345;21.7700;1202
10324;21.7575;1203
3389;21.7540;1204
2597;21.7315;1205
1321;21.7235;1206
4731;21.6780;1207
4820;21.6535;1208
1879;21.6195;1209
20131;21.6110;1210
6136;21.5760;1211
10426;21.5695;1212
4686;21.5125;1213
1982;21.5065;1214
9710;21.5050;1215
7102;21.4880;1216
2572;21.4800;1217
16765;21.4570;1218
6175;21.4395;1219
7812;21.4270;1220
13779;21.3980;1221
13359;21.3940;1222
14043;21.3470;1223
3620;21.3290;1224
18826;21.2975;1225
1571;21.2890;1226
4780;21.2690;1227
5490;21.2685;1228
2913;21.2630;1229
5350;21.2425;1230
18187;21.2335;1231
7578;21.2215;1232
12023;21.2210;1233
7975;21.2035;1234
10561;21.1885;1235
12012;21.1790;1236
4628;21.1710;1237
2143;21.1495;1238
1380;21.1435;1239
1260;21.1260;1240
10465;21.1010;1241
2820;21.0965;1242
12456;21.0595;1243
4219;21.0550;1244
4350;21.0380;1245
21338;21.0370;1246
11637;21.0320;1247
6003;21.0210;1248
2748;20.9870;1249
10335;20.9665;1250
5226;20.9650;1251
1787;20.9580;1252
1456;20.9390;1253
21391;20.8950;1254
20978;20.8420;1255
8638;20.8340;1256
5519;20.8305;1257
4279;20.8285;1258
14369;20.8205;1259
18933;20.8010;1260
6385;20.7620;1261
1006;20.7615;1262
16213;20.7370;1263
19422;20.7095;1264
20170;20.6770;1265
10709;20.6680;1266
13156;20.6620;1267
1126;20.6605;1268
16296;20.6420;1269
10225;20.6300;1270
5064;20.6190;1271
1906;20.6080;1272
4396;20.6030;1273
11400;20.5750;1274
3186;20.5340;1275
6580;20.5330;1276
6661;20.4985;1277
21979;20.4930;1278
5545;20.4200;1279
8247;20.4095;1280
11180;20.3645;1281
10118;20.3370;1282
6329;20.3340;1283
23209;20.3165;1284
5652;20.3130;1285
20117;20.3065;1286
14454;20.2855;1287
5438;20.2640;1288
16470;20.2630;1289
4781;20.2525;1290
20298;20.2410;1291
8768;20.1930;1292
17157;20.1925;1293
3337;20.1885;1294
4275;20.1855;1295
8426;20.1595;1296
5259;20.1525;1297
3621;20.1330;1298
20116;20.1100;1299
1361;20.0955;1300
5870;20.0830;1301
5422;20.0825;1302
19380;20.0760;1303
3588;20.0630;1304
5632;20.0555;1305
6917;19.9785;1306
1604;19.9670;1307
6255;19.9635;1308
17230;19.9530;1309
17017;19.9370;1310
7063;19.9135;1311
16528;19.8975;1312
17820;19.8850;1313
16676;19.8770;1314
12473;19.8235;1315
9774;19.7895;1316
20830;19.7730;1317
5435;19.7590;1318
2093;19.7475;1319
9322;19.7240;1320
16778;19.6960;1321
21538;19.6960;1321
20168;19.6675;1323
8797;19.6660;1324
6549;19.6560;1325
18677;19.6495;1326
7830;19.6375;1327
9332;19.6285;1328
4621;19.6155;1329
21548;19.5875;1330
2365;19.5740;1331
22362;19.5700;1332
1105;19.5435;1333
2040;19.5310;1334
1171;19.5300;1335
5203;19.5220;1336
6703;19.5190;1337
21847;19.4990;1338
13060;19.4940;1339
5115;19.4825;1340
6147;19.4610;1341
15226;19.4370;1342
