MSC Cezar;Ranking R17 File;OFB;#28
31;"Edycja 29.";"Wrzesieñ 2024";2024-09-30;6000
---
r1_pid;r1_score;r1_loc
8212;32.1905;808
15647;32.1850;809
2894;32.1635;810
21582;32.1590;811
4920;32.1240;812
20672;32.1105;813
12362;32.0760;814
20259;32.0580;815
6370;32.0440;816
1508;31.9895;817
8411;31.9495;818
5582;31.9420;819
21769;31.9345;820
4160;31.8840;821
1410;31.8410;822
2462;31.8355;823
3868;31.7100;824
7542;31.6265;825
7093;31.6250;826
6186;31.6155;827
6921;31.4390;828
12927;31.4360;829
2671;31.4275;830
1781;31.4130;831
4014;31.3775;832
19926;31.3750;833
11447;31.2060;834
21731;31.1920;835
21890;31.1720;836
18896;31.1580;837
2678;31.1550;838
3195;31.0860;839
5900;31.0440;840
3554;31.0350;841
16793;31.0060;842
3532;30.9610;843
14186;30.8845;844
7712;30.8735;845
7405;30.8220;846
2126;30.7410;847
4191;30.7305;848
11551;30.6950;849
17775;30.6565;850
3103;30.6540;851
14525;30.6500;852
10447;30.6065;853
6940;30.5235;854
15906;30.5145;855
2954;30.4930;856
22169;30.4475;857
5889;30.3760;858
4161;30.3395;859
7080;30.3395;859
20178;30.3355;861
1621;30.3005;862
3191;30.2990;863
12000;30.2575;864
21536;30.2460;865
6249;30.2210;866
7568;30.1995;867
18558;30.1485;868
8994;30.1245;869
1207;30.1160;870
16187;30.0860;871
13387;30.0770;872
4103;30.0385;873
21408;29.9415;874
4352;29.9370;875
9259;29.8855;876
16475;29.7870;877
6697;29.7740;878
16879;29.7435;879
19518;29.7435;879
5221;29.7305;881
5967;29.7065;882
6108;29.7015;883
18257;29.6745;884
11789;29.6535;885
5968;29.6490;886
2398;29.6360;887
6978;29.6270;888
21982;29.6245;889
7909;29.6055;890
16784;29.5915;891
4187;29.5645;892
3231;29.5440;893
19474;29.5385;894
7501;29.5000;895
7545;29.4835;896
3232;29.4695;897
4523;29.4620;898
4559;29.4505;899
2324;29.3950;900
4473;29.3860;901
7690;29.3345;902
9001;29.3300;903
4297;29.3280;904
12503;29.3135;905
18354;29.3000;906
3221;29.2950;907
7814;29.2490;908
6562;29.2110;909
12253;29.1210;910
21060;29.1085;911
1427;29.0840;912
4042;29.0485;913
11423;29.0350;914
2681;29.0055;915
12985;28.9765;916
12269;28.9685;917
10352;28.8910;918
13084;28.8835;919
1149;28.8460;920
2601;28.7900;921
3909;28.7885;922
14845;28.7430;923
8359;28.7215;924
5298;28.7095;925
17180;28.7000;926
2862;28.6675;927
4876;28.6525;928
3740;28.6180;929
19721;28.5255;930
12317;28.5205;931
6823;28.5190;932
8316;28.5050;933
1848;28.3885;934
14175;28.3830;935
20153;28.3695;936
6672;28.3580;937
8128;28.2155;938
19189;28.2000;939
15582;28.1880;940
9679;28.1555;941
6042;28.1395;942
3168;28.1245;943
1923;28.0705;944
3744;28.0490;945
10862;28.0450;946
4772;28.0040;947
13616;28.0025;948
4818;27.9875;949
5286;27.9845;950
15988;27.9410;951
11940;27.9205;952
12220;27.9190;953
4332;27.7895;954
14694;27.7860;955
1888;27.7335;956
19644;27.7295;957
10191;27.7110;958
3987;27.6935;959
18932;27.6810;960
21533;27.6115;961
5025;27.6105;962
20047;27.6070;963
10571;27.5325;964
2087;27.5205;965
22210;27.4860;966
9155;27.4245;967
4469;27.4190;968
4148;27.4175;969
14789;27.4065;970
13993;27.3590;971
9195;27.3460;972
11428;27.3120;973
2512;27.3035;974
18251;27.2520;975
21368;27.2445;976
5211;27.2245;977
13828;27.2075;978
4035;27.1415;979
5672;27.1210;980
5021;27.1195;981
15655;27.0675;982
4601;27.0450;983
19475;27.0265;984
16616;27.0185;985
16936;27.0005;986
6591;26.9995;987
16231;26.9835;988
4704;26.9615;989
8565;26.9455;990
17214;26.8320;991
6616;26.8210;992
1608;26.7910;993
3085;26.7435;994
14226;26.7285;995
5920;26.7175;996
15217;26.7050;997
15044;26.6415;998
2346;26.5640;999
21502;26.5540;1000
4364;26.4670;1001
20186;26.3960;1002
19106;26.3865;1003
1648;26.3680;1004
16716;26.3485;1005
13339;26.3460;1006
18166;26.3150;1007
9702;26.2960;1008
10870;26.2765;1009
18862;26.2485;1010
4197;26.2365;1011
3455;26.2040;1012
5315;26.1850;1013
19157;26.1430;1014
4755;26.1370;1015
8986;26.1325;1016
8057;26.1140;1017
1843;26.0795;1018
12383;26.0555;1019
5185;26.0490;1020
7937;26.0135;1021
14441;25.9515;1022
22262;25.9445;1023
12914;25.9235;1024
22231;25.8975;1025
16315;25.8430;1026
9291;25.7700;1027
9764;25.7625;1028
13920;25.6935;1029
3454;25.6900;1030
6346;25.6730;1031
2074;25.6695;1032
21223;25.6625;1033
5944;25.6355;1034
17242;25.6005;1035
2310;25.5990;1036
6414;25.5800;1037
15156;25.5265;1038
13118;25.5250;1039
14835;25.5025;1040
1183;25.4755;1041
11493;25.4445;1042
2103;25.3515;1043
9135;25.3365;1044
1590;25.2345;1045
13591;25.2140;1046
8288;25.1680;1047
20169;25.1415;1048
10017;25.1285;1049
2523;25.1160;1050
8109;25.0945;1051
3775;25.0660;1052
8785;25.0400;1053
7691;24.9895;1054
4802;24.9880;1055
1045;24.9655;1056
9734;24.9260;1057
2436;24.7895;1058
18482;24.7770;1059
4001;24.7745;1060
6507;24.7480;1061
5487;24.7345;1062
2902;24.7060;1063
7991;24.5780;1064
12263;24.5385;1065
13065;24.5075;1066
4541;24.4845;1067
8563;24.4840;1068
5785;24.4735;1069
15769;24.4585;1070
8343;24.4430;1071
19912;24.4265;1072
7871;24.3800;1073
9241;24.3290;1074
16177;24.2915;1075
18647;24.2870;1076
10561;24.2815;1077
22579;24.2395;1078
2479;24.1830;1079
18943;24.1495;1080
9607;24.1150;1081
2820;24.0705;1082
10237;24.0650;1083
8286;24.0575;1084
1628;24.0420;1085
2110;24.0345;1086
18502;23.9790;1087
19579;23.9740;1088
9119;23.9720;1089
13707;23.9460;1090
21471;23.9435;1091
7736;23.9155;1092
17274;23.8920;1093
1691;23.8855;1094
6175;23.8320;1095
4052;23.8310;1096
2804;23.8025;1097
18801;23.7935;1098
1066;23.7720;1099
19386;23.7355;1100
1982;23.7240;1101
3337;23.7050;1102
1495;23.6885;1103
5248;23.6750;1104
2143;23.6300;1105
7591;23.5690;1106
14401;23.5045;1107
18644;23.4955;1108
7401;23.4350;1109
2823;23.3900;1110
9424;23.3855;1111
4731;23.3835;1112
6151;23.3795;1113
2913;23.3780;1114
6018;23.3610;1115
15975;23.3515;1116
1354;23.3450;1117
5430;23.3235;1118
4279;23.3095;1119
14043;23.1915;1120
7941;23.1790;1121
7605;23.1470;1122
15643;23.1075;1123
3389;23.1005;1124
1879;23.0630;1125
5367;23.0595;1126
6148;23.0455;1127
7663;22.9925;1128
7656;22.9855;1129
5545;22.9685;1130
13181;22.9430;1131
19197;22.9415;1132
7109;22.9215;1133
19723;22.9165;1134
17837;22.9130;1135
1171;22.8940;1136
6040;22.8930;1137
7102;22.8850;1138
1071;22.8805;1139
5356;22.8680;1140
13359;22.8435;1141
7475;22.8360;1142
4416;22.8350;1143
10893;22.8005;1144
2572;22.7600;1145
13886;22.7535;1146
5050;22.7125;1147
16145;22.6985;1148
11637;22.6905;1149
8931;22.6880;1150
19345;22.6780;1151
4783;22.6775;1152
21391;22.6425;1153
1277;22.6175;1154
9162;22.5705;1155
10426;22.5670;1156
10890;22.5580;1157
19244;22.5100;1158
16693;22.5000;1159
1744;22.4970;1160
19245;22.4800;1161
18018;22.4445;1162
5115;22.4110;1163
1787;22.3940;1164
4820;22.3635;1165
2497;22.3405;1166
17228;22.3000;1167
7620;22.2340;1168
17738;22.2315;1169
5350;22.2275;1170
3620;22.2015;1171
12492;22.1940;1172
8166;22.1360;1173
14165;22.1095;1174
7063;22.0655;1175
9600;21.9945;1176
5497;21.9800;1177
20898;21.9710;1178
9468;21.9675;1179
18479;21.9265;1180
23068;21.8820;1181
18933;21.8815;1182
6580;21.8785;1183
18901;21.8545;1184
18187;21.8125;1185
2502;21.7930;1186
5438;21.7850;1187
12277;21.7550;1188
14586;21.7480;1189
1402;21.7420;1190
16765;21.6900;1191
7644;21.6820;1192
14584;21.6180;1193
3030;21.5950;1194
2597;21.5745;1195
10118;21.5615;1196
4412;21.5305;1197
10869;21.5075;1198
12023;21.4835;1199
1806;21.4785;1200
6003;21.4575;1201
4396;21.4445;1202
13060;21.4430;1203
10104;21.4425;1204
13249;21.4425;1204
7812;21.4325;1206
2748;21.4050;1207
3621;21.4020;1208
1416;21.3975;1209
8638;21.3940;1210
19422;21.3875;1211
1137;21.3865;1212
20025;21.3785;1213
4240;21.3660;1214
4064;21.3620;1215
6549;21.3525;1216
18826;21.3010;1217
5436;21.2990;1218
1257;21.2820;1219
19938;21.2795;1220
5203;21.2560;1221
9710;21.2550;1222
4686;21.2335;1223
7065;21.2135;1224
21538;21.1855;1225
6147;21.1760;1226
9774;21.1590;1227
5348;21.1565;1228
13520;21.1405;1229
1906;21.1270;1230
10465;21.1225;1231
5870;21.1175;1232
10225;21.1125;1233
3588;21.1095;1234
5259;21.0950;1235
12012;21.0820;1236
14780;21.0780;1237
6136;21.0655;1238
16778;21.0085;1239
16213;20.9990;1240
14369;20.9810;1241
20010;20.9635;1242
2525;20.9470;1243
6447;20.9370;1244
8426;20.8855;1245
4781;20.8575;1246
7975;20.8180;1247
9332;20.8155;1248
1571;20.8140;1249
20168;20.7950;1250
4628;20.7715;1251
5490;20.7600;1252
20116;20.7580;1253
5064;20.7000;1254
6917;20.6995;1255
7613;20.6645;1256
16296;20.6640;1257
15814;20.6525;1258
1169;20.6145;1259
16676;20.6070;1260
11180;20.6020;1261
1380;20.5850;1262
4350;20.5510;1263
1024;20.5210;1264
18677;20.5190;1265
20117;20.5045;1266
11573;20.4710;1267
5632;20.4120;1268
20131;20.4095;1269
7830;20.3915;1270
10324;20.3775;1271
11787;20.3655;1272
10335;20.3575;1273
10709;20.3495;1274
10899;20.3400;1275
2447;20.3140;1276
12046;20.3065;1277
19684;20.3010;1278
1321;20.2960;1279
2390;20.2830;1280
8078;20.2815;1281
11161;20.2640;1282
4621;20.2600;1283
3311;20.2475;1284
13156;20.2315;1285
6627;20.2170;1286
22574;20.2160;1287
17017;20.1905;1288
10897;20.1860;1289
16528;20.1545;1290
